K_p,K_i,K_d,total,tracking,overshoot_cost,control,omega_final,omega_max,omega_min,omega_abs_max,overshoot,overshoot_percent,settling_time,steady_state_error,steady_state_error_percent,voltage_max_abs,saturation_fraction,saturation_percent,valid,constraint_stable,constraint_overshoot,constraint_steady_state_error,constraint_settling_time,constraint_saturation,feasible,objective,penalized,trial,feasible_best_so_far
1.1681908026801624,3.886284063519735,0.0032582535813815193,0.0388582954071914,6.247419931833618e-05,0.0,0.25880540591733603,12.59999999999989,12.59999999999989,0.0013940249450132166,12.59999999999989,0.0,0.0,0.835,4.08844034465137e-14,4.08844034465137e-12,12.0,0.0053994600539946005,0.53994600539946,True,True,True,True,True,True,True,0.0388582954071914,False,11,0.036767546958508694
0.6815976178453296,2.1434453394653277,0.001894713590842857,0.03822822950600655,0.00011221127267001396,0.0,0.254406018282697,12.599999999989931,12.599999999989931,0.001000809702909935,12.599999999989931,0.0,0.0,0.971,3.9656461536102895e-12,3.9656461536102893e-10,8.879292988610976,0.0,0.0,True,True,True,True,True,True,True,0.03822822950600655,False,12,0.036767546958508694
0.36889795693611316,2.164967241790768,0.0022690934905088412,0.038641913444027245,0.00018097595579054154,0.0016388443200147326,0.25415744527032824,12.599999999999964,13.110081291801158,0.000543134521097223,13.110081291801158,0.040482642206441176,4.048264220644118,1.214,2.7491236800241972e-14,2.7491236800241973e-12,6.968846199471192,0.0,0.0,True,True,True,True,True,True,True,0.038641913444027245,False,13,0.036767546958508694
1.0707581930872634,2.0300317160531574,0.008326781960578374,0.03810534691024166,0.00013268948614199424,0.0,0.25350488812370975,12.59999916934857,12.59999916934857,0.0013940249450132166,12.59999916934857,0.0,0.0,1.737,1.5568505750887574e-07,1.5568505750887574e-05,12.0,0.0033996600339966003,0.33996600339966004,True,True,True,True,True,True,True,0.03810534691024166,False,14,0.036767546958508694
1.1103446326029238,1.5932832448371437,0.00832259801395201,0.03765493881143118,0.0002125651951800657,0.0,0.25018266462882094,12.599948900871242,12.599948900871242,0.0013940249450132166,12.599948900871242,0.0,0.0,2.395,7.468782729634968e-06,0.0007468782729634968,12.0,0.0040995900409959,0.40995900409959,True,True,True,True,False,True,False,1000000.0,True,15,0.036767546958508694
1.2461936647458425,1.8561743266056105,0.002883281039302441,0.0378689459643651,0.00018349449589051298,0.0,0.251725661778872,12.599975788112884,12.599975788112884,0.0013940249450132166,12.599975788112884,0.0,0.0,2.24,3.697924432134053e-06,0.0003697924432134053,12.0,0.006199380061993801,0.6199380061993801,True,True,True,True,False,True,False,1000000.0,True,16,0.036767546958508694
1.087244155167468,0.9891336926325843,0.0019990820247510832,0.036556550262189555,0.0005460284526879306,0.0,0.24152622127051196,12.59544971553641,12.59544971553641,0.0013940249450132166,12.59544971553641,0.0,0.0,4.038,0.000515287369930618,0.05152873699306179,12.0,0.004199580041995801,0.41995800419958007,True,True,True,True,False,True,False,1000000.0,True,17,0.036767546958508694
0.20957095067630718,3.254235321257484,0.006648508565920322,0.05110300148076286,0.0002814578497164085,0.047715872176213876,0.2600343915125303,12.599999998147018,15.352339344393368,0.0003115177991180668,15.352339344393368,0.21843963050741017,21.843963050741017,1.631,3.15711760085905e-10,3.15711760085905e-08,9.0897063294992,0.0,0.0,True,True,False,True,True,True,False,1000000.0,True,18,0.036767546958508694
1.1167149922142356,3.2325516085768875,0.0045891577553834,0.03869738289097623,7.252959482575158e-05,0.0,0.2576924342272052,12.599999999982202,12.599999999982202,0.0013940249450132166,12.599999999982202,0.0,0.0,1.008,6.769470345831891e-12,6.769470345831891e-10,12.0,0.0044995500449955,0.44995500449955,True,True,True,True,True,True,True,0.03869738289097623,False,19,0.036767546958508694
0.9393635547387619,0.9892894934468011,0.0011453007353597344,0.036707779817115566,0.0004595000675043128,0.0,0.24288053184408653,12.597961654595801,12.597961654595801,0.0013764190880725174,12.597961654595801,0.0,0.0,3.618,0.00024158940778365136,0.024158940778365137,11.867700475807284,0.0,0.0,True,True,True,True,False,True,False,1000000.0,True,20,0.036767546958508694
1.0689238503276133,2.148836721500964,0.005652361064811888,0.03819034001676257,0.000122346922574374,0.0,0.25411287908811964,12.599999701827633,12.599999701827633,0.0013940249450132166,12.599999701827633,0.0,0.0,1.633,5.963117618737865e-08,5.963117618737865e-06,12.0,0.0035996400359964,0.35996400359964004,True,True,True,True,True,True,True,0.03819034001676257,False,21,0.036767546958508694
1.1944985146408333,2.721514120002068,0.005535794006579958,0.03844432748195018,9.621947693419902e-05,0.0,0.25591063863859775,12.599999986337119,12.599999986337119,0.0013940249450132166,12.599999986337119,0.0,0.0,1.377,3.331637752275749e-09,3.3316377522757487e-07,12.0,0.0053994600539946005,0.53994600539946,True,True,True,True,True,True,True,0.03844432748195018,False,22,0.036767546958508694
0.9269693089690376,1.5638253432191427,0.00030817834567939406,0.03781342261964458,0.0001735816617265813,0.0,0.2513951574840575,12.599989170801013,12.599989170801013,0.0013591182690777229,12.599989170801013,0.0,0.0,2.088,1.7341185664152124e-06,0.00017341185664152125,11.776179267999167,0.0,0.0,True,True,True,True,False,True,False,1000000.0,True,23,0.036767546958508694
0.767732606002071,1.2510463548683521,0.004085286437246362,0.037177244153318634,0.0002825745600021637,0.0,0.24671799611544892,12.599959495872202,12.599959495872202,0.001125581513377592,12.599959495872202,0.0,0.0,2.446,6.056508660798101e-06,0.0006056508660798101,9.708348978242146,0.0,0.0,True,True,True,True,False,True,False,1000000.0,True,24,0.036767546958508694
1.309423995248616,1.3187882005286926,0.0005830274168906602,0.0372049888983981,0.0003489816073992883,0.0,0.24663733289305684,12.598648575806168,12.598648575806168,0.0013940249450132166,12.598648575806168,0.0,0.0,3.352,0.00016305200041741958,0.01630520004174196,12.0,0.007099290070992901,0.7099290070992901,True,True,True,True,False,True,False,1000000.0,True,25,0.036767546958508694
0.5657990596285956,1.5275781521833927,0.00661916514726895,0.03753636729893469,0.00021251105903065826,0.0,0.24939240442344196,12.599999989925495,12.599999989925495,0.0008304108592887275,12.599999989925495,0.0,0.0,1.488,2.556558985675327e-09,2.5565589856753267e-07,7.217100408255088,0.0,0.0,True,True,True,True,True,True,True,0.03753636729893469,False,26,0.036767546958508694
0.9241417980436619,3.243643731872447,0.006643135403273876,0.03901386397063787,5.6371705060619425e-05,0.0,0.25986693965067664,12.59999999999989,12.59999999999989,0.0013574383614510565,12.59999999999989,0.0,0.0,0.463,8.881784197001252e-15,8.881784197001252e-13,11.838486424958289,0.0,0.0,True,True,True,True,True,True,True,0.03901386397063787,False,27,0.036767546958508694
0.7283029198720917,3.3490713463311215,0.0016697291990770391,0.03910436749403652,6.930878519905815e-05,0.0005889965855160582,0.2594368871769205,12.59999999999989,12.90579257335084,0.0010709381831684258,12.90579257335084,0.02426925185324134,2.426925185324134,0.727,8.881784197001252e-15,8.881784197001252e-13,9.895508666234164,0.0,0.0,True,True,True,True,True,True,True,0.03910436749403652,False,28,0.036767546958508694
